TilID Xstart Ystart UZ  EPSG   MinLon    MaxLon   MinLat    MaxLat
54FVK 399960 4500040 54S 32754 139.5855  141.138   -50.6396  -49.6439 
54FVL 399960 4600000 54S 32754 139.6118  141.1355  -49.7406  -48.745  
54FVM 399960 4700020 54S 32754 139.6368  141.133   -48.8409  -47.8454 
54FWD 499980 3900040 54S 32754 140.9997  142.7612  -56.0331  -55.0343 
54FWE 499980 4000000 54S 32754 140.9997  142.7215  -55.1349  -54.1364 
54FWF 499980 4100020 54S 32754 140.9997  142.6839  -54.236   -53.2377 
54FWG 499980 4200040 54S 32754 140.9997  142.6483  -53.337   -52.3389 
54FWH 499980 4300000 54S 32754 140.9997  142.6146  -52.4384  -51.4405 
54FWJ 499980 4400020 54S 32754 140.9997  142.5826  -51.5391  -50.5414 
54FWK 499980 4500040 54S 32754 140.9997  142.5522  -50.6397  -49.6422 
54FWL 499980 4600000 54S 32754 140.9997  142.5233  -49.7407  -48.7433 
54FWM 499980 4700020 54S 32754 140.9997  142.4959  -48.841   -47.8438 
54FXD 600000 3900040 54S 32754 142.5648  144.3635  -56.0226  -55.0022 
54FXE 600000 4000000 54S 32754 142.5307  144.2878  -55.1248  -54.1053 
54FXF 600000 4100020 54S 32754 142.4984  144.2161  -54.2262  -53.2077 
54FXG 600000 4200040 54S 32754 142.4679  144.1482  -53.3276  -52.3098 
54FXH 600000 4300000 54S 32754 142.4389  144.0839  -52.4293  -51.4123 
54FXJ 600000 4400020 54S 32754 142.4113  144.0228  -51.5303  -50.5141 
54FXK 600000 4500040 54S 32754 142.3852  143.9649  -50.6311  -49.6157 
54FXL 600000 4600000 54S 32754 142.3603  143.9098  -49.7324  -48.7177 
54FXM 600000 4700020 54S 32754 142.3366  143.8574  -48.8329  -47.8189 
54FYF 699960 4100020 54S 32754 143.9946  145.7435  -54.197   -53.1589 
54FYG 699960 4200040 54S 32754 143.9336  145.6436  -53.2992  -52.2626 
54FYH 699960 4300000 54S 32754 143.8757  145.549   -52.4018  -51.3666 
54FYJ 699960 4400020 54S 32754 143.8207  145.4591  -51.5037  -50.4698 
54FYK 699960 4500040 54S 32754 143.7685  145.3738  -50.6054  -49.5728 
54FYL 699960 4600000 54S 32754 143.7188  145.2928  -49.7075  -48.6761 
54FYM 699960 4700020 54S 32754 143.6715  145.2156  -48.8088  -47.7786 
54GTA 199980 5600020 54S 32754 137.4499  138.7804  -40.717   -39.697  
54GTU 199980 5400040 54S 32754 137.3499  138.72    -42.5168  -41.4951 
54GTV 199980 5500000 54S 32754 137.401   138.7509  -41.6173  -40.5964 
54GUA 300000 5600020 54S 32754 138.6322  139.9472  -40.734   -39.7263 
54GUN 300000 4800040 54S 32754 138.3234  139.8147  -47.9348  -46.923  
54GUP 300000 4900000 54S 32754 138.3687  139.8341  -47.0356  -46.0244 
54GUQ 300000 5000020 54S 32754 138.4118  139.8526  -46.1356  -45.125  
54GUR 300000 5100040 54S 32754 138.453   139.8702  -45.2356  -44.2254 
54GUS 300000 5200000 54S 32754 138.4922  139.8871  -44.3359  -43.3262 
54GUT 300000 5300020 54S 32754 138.5296  139.9032  -43.4355  -42.4264 
54GUU 300000 5400040 54S 32754 138.5654  139.9185  -42.535   -41.5263 
54GUV 300000 5500000 54S 32754 138.5996  139.9332  -41.6348  -40.6266 
54GVA 399960 5600020 54S 32754 139.8153  141.1156  -40.7389  -39.7439 
54GVN 399960 4800040 54S 32754 139.6606  141.1307  -47.9411  -46.9456 
54GVP 399960 4900000 54S 32754 139.6833  141.1285  -47.0416  -46.0463 
54GVQ 399960 5000020 54S 32754 139.7049  141.1264  -46.1415  -45.1462 
54GVR 399960 5100040 54S 32754 139.7255  141.1244  -45.2413  -44.246  
54GVS 399960 5200000 54S 32754 139.7451  141.1224  -44.3414  -43.3462 
54GVT 399960 5300020 54S 32754 139.7639  141.1206  -43.4409  -42.4457 
54GVU 399960 5400040 54S 32754 139.7818  141.1189  -42.5402  -41.545  
54GVV 399960 5500000 54S 32754 139.7989  141.1172  -41.6399  -40.6448 
54GWA 499980 5600020 54S 32754 140.9998  142.3001  -40.739   -39.7427 
54GWN 499980 4800040 54S 32754 140.9997  142.4697  -47.9412  -46.9441 
54GWP 499980 4900000 54S 32754 140.9997  142.4449  -47.0417  -46.0448 
54GWQ 499980 5000020 54S 32754 140.9997  142.4212  -46.1416  -45.1448 
54GWR 499980 5100040 54S 32754 140.9997  142.3986  -45.2413  -44.2446 
54GWS 499980 5200000 54S 32754 140.9997  142.377   -44.3415  -43.3448 
54GWT 499980 5300020 54S 32754 140.9998  142.3564  -43.4409  -42.4444 
54GWU 499980 5400040 54S 32754 140.9998  142.3368  -42.5402  -41.5438 
54GWV 499980 5500000 54S 32754 140.9998  142.318   -41.6399  -40.6436 
54GXA 600000 5600020 54S 32754 142.1671  143.4837  -40.7329  -39.7239 
54GXN 600000 4800040 54S 32754 142.314   143.8076  -47.9334  -46.92   
54GXP 600000 4900000 54S 32754 142.2925  143.7601  -47.0342  -46.0214 
54GXQ 600000 5000020 54S 32754 142.272   143.7149  -46.1343  -45.1221 
54GXR 600000 5100040 54S 32754 142.2525  143.6717  -45.2342  -44.2227 
54GXS 600000 5200000 54S 32754 142.2338  143.6306  -44.3346  -43.3236 
54GXT 600000 5300020 54S 32754 142.216   143.5913  -43.4342  -42.4238 
54GXU 600000 5400040 54S 32754 142.199   143.5538  -42.5338  -41.5238 
54GXV 600000 5500000 54S 32754 142.1827  143.518   -41.6337  -40.6242 
54GYA 699960 5600020 54S 32754 143.3331  144.6652  -40.7147  -39.6935 
54GYN 699960 4800040 54S 32754 143.6265  145.1422  -47.91    -46.8809 
54GYP 699960 4900000 54S 32754 143.5835  145.0723  -47.0115  -45.9835 
54GYQ 699960 5000020 54S 32754 143.5426  145.0057  -46.1123  -45.0854 
54GYR 699960 5100040 54S 32754 143.5035  144.9421  -45.2129  -44.1871 
54GYS 699960 5200000 54S 32754 143.4663  144.8815  -44.3139  -43.2891 
54GYT 699960 5300020 54S 32754 143.4307  144.8236  -43.4142  -42.3903 
54GYU 699960 5400040 54S 32754 143.3967  144.7684  -42.5144  -41.4914 
54GYV 699960 5500000 54S 32754 143.3642  144.7156  -41.6149  -40.5928 
54HTB 199980 5700040 54S 32754 137.4966  138.8087  -39.8166  -38.7974 
54HTC 199980 5800000 54S 32754 137.5412  138.8357  -38.9165  -37.8981 
54HTD 199980 5900020 54S 32754 137.584   138.8615  -38.0158  -36.9981 
54HTE 199980 6000040 54S 32754 137.6248  138.8862  -37.1149  -36.098  
54HTF 199980 6100000 54S 32754 137.6639  138.9099  -36.2144  -35.1982 
54HTG 199980 6200020 54S 32754 137.7012  138.9325  -35.3132  -34.2977 
54HTH 199980 6300040 54S 32754 137.737   138.9541  -34.4118  -33.3971 
54HTJ 199980 6400000 54S 32754 137.7712  138.9748  -33.5109  -32.4968 
54HTK 199980 6500020 54S 32754 137.8039  138.9946  -32.6092  -31.5959 
54HUB 300000 5700040 54S 32754 138.6634  139.9606  -39.8331  -38.8257 
54HUC 300000 5800000 54S 32754 138.6932  139.9734  -38.9325  -37.9256 
54HUD 300000 5900020 54S 32754 138.7218  139.9857  -38.0312  -37.0247 
54HUE 300000 6000040 54S 32754 138.749   139.9974  -37.1299  -36.1237 
54HUF 300000 6100000 54S 32754 138.7751  140.0087  -36.2289  -35.2231 
54HUG 300000 6200020 54S 32754 138.8001  140.0194  -35.3272  -34.3218 
54HUH 300000 6300040 54S 32754 138.824   140.0297  -34.4254  -33.4204 
54HUJ 300000 6400000 54S 32754 138.8468  140.0395  -33.524   -32.5193 
54HUK 300000 6500020 54S 32754 138.8686  140.0489  -32.6219  -31.6176 
54HVB 399960 5700040 54S 32754 139.8309  141.1141  -39.8378  -38.8428 
54HVC 399960 5800000 54S 32754 139.8458  141.1126  -38.9371  -37.9421 
54HVD 399960 5900020 54S 32754 139.8601  141.1112  -38.0357  -37.0407 
54HVE 399960 6000040 54S 32754 139.8738  141.1099  -37.1342  -36.1392 
54HVF 399960 6100000 54S 32754 139.8868  141.1086  -36.233   -35.2381 
54HVG 399960 6200020 54S 32754 139.8993  141.1074  -35.3312  -34.3363 
54HVH 399960 6300040 54S 32754 139.9113  141.1062  -34.4293  -33.4344 
54HVJ 399960 6400000 54S 32754 139.9227  141.1051  -33.5277  -32.5328 
54HVK 399960 6500020 54S 32754 139.9337  141.104   -32.6255  -31.6306 
54HWB 499980 5700040 54S 32754 140.9998  142.2829  -39.8378  -38.8416 
54HWC 499980 5800000 54S 32754 140.9998  142.2665  -38.9371  -37.941  
54HWD 499980 5900020 54S 32754 140.9998  142.2508  -38.0357  -37.0396 
54HWE 499980 6000040 54S 32754 140.9998  142.2359  -37.1342  -36.1381 
54HWF 499980 6100000 54S 32754 140.9998  142.2215  -36.2331  -35.2371 
54HWG 499980 6200020 54S 32754 140.9998  142.2078  -35.3313  -34.3353 
54HWH 499980 6300040 54S 32754 140.9998  142.1947  -34.4293  -33.4334 
54HWJ 499980 6400000 54S 32754 140.9998  142.1822  -33.5278  -32.5319 
54HWK 499980 6500020 54S 32754 140.9998  142.1702  -32.6256  -31.6298 
54HXB 600000 5700040 54S 32754 142.1523  143.451   -39.832   -38.8235 
54HXC 600000 5800000 54S 32754 142.1381  143.4197  -38.9314  -37.9234 
54HXD 600000 5900020 54S 32754 142.1245  143.3898  -38.0302  -37.0226 
54HXE 600000 6000040 54S 32754 142.1115  143.3612  -37.1289  -36.1217 
54HXF 600000 6100000 54S 32754 142.099   143.3338  -36.2279  -35.2211 
54HXG 600000 6200020 54S 32754 142.0871  143.3076  -35.3263  -34.3199 
54HXH 600000 6300040 54S 32754 142.0758  143.2826  -34.4245  -33.4185 
54HXJ 600000 6400000 54S 32754 142.0649  143.2587  -33.5231  -32.5175 
54HXK 600000 6500020 54S 32754 142.0545  143.2357  -32.6211  -31.6158 
54HYB 699960 5700040 54S 32754 143.3035  144.6169  -39.8143  -38.794  
54HYC 699960 5800000 54S 32754 143.2751  144.5709  -38.9143  -37.8948 
54HYD 699960 5900020 54S 32754 143.2479  144.5268  -38.0137  -36.995  
54HYE 699960 6000040 54S 32754 143.2219  144.4846  -37.1128  -36.0949 
54HYF 699960 6100000 54S 32754 143.1971  144.4443  -36.2124  -35.1953 
54HYG 699960 6200020 54S 32754 143.1733  144.4057  -35.3113  -34.2949 
54HYH 699960 6300040 54S 32754 143.1506  144.3688  -34.41    -33.3943 
54HYJ 699960 6400000 54S 32754 143.1289  144.3335  -33.5091  -32.4941 
54HYK 699960 6500020 54S 32754 143.1081  144.2997  -32.6075  -31.5933 
54JTL 199980 6600040 54S 32754 137.8352  139.0135  -31.7074  -30.6947 
54JTM 199980 6700000 54S 32754 137.8651  139.0316  -30.8061  -29.794  
54JTN 199980 6800020 54S 32754 137.8937  139.0488  -29.904   -28.8926 
54JTP 199980 6900040 54S 32754 137.9211  139.0654  -29.0018  -27.991  
54JTQ 199980 7000000 54S 32754 137.9472  139.0811  -28.1001  -27.0899 
54JTR 199980 7100020 54S 32754 137.9721  139.0961  -27.1976  -26.188  
54JTS 199980 7200040 54S 32754 137.9959  139.1105  -26.295   -25.2861 
54JTT 199980 7300000 54S 32754 138.0186  139.1242  -25.3929  -24.3845 
54JUL 300000 6600040 54S 32754 138.8895  140.0578  -31.7197  -30.7157 
54JUM 300000 6700000 54S 32754 138.9095  140.0664  -30.8179  -29.8143 
54JUN 300000 6800020 54S 32754 138.9286  140.0746  -29.9154  -28.9121 
54JUP 300000 6900040 54S 32754 138.9468  140.0824  -29.0128  -28.0098 
54JUQ 300000 7000000 54S 32754 138.9643  140.0899  -28.1106  -27.108  
54JUR 300000 7100020 54S 32754 138.9809  140.0971  -27.2078  -26.2055 
54JUS 300000 7200040 54S 32754 138.9968  140.1039  -26.3049  -25.3028 
54JUT 300000 7300000 54S 32754 139.0119  140.1104  -25.4023  -24.4006 
54JVL 399960 6600040 54S 32754 139.9441  141.103   -31.7232  -30.7283 
54JVM 399960 6700000 54S 32754 139.9541  141.102   -30.8213  -29.8264 
54JVN 399960 6800020 54S 32754 139.9637  141.1011  -29.9187  -28.9238 
54JVP 399960 6900040 54S 32754 139.9728  141.1002  -29.016   -28.0211 
54JVQ 399960 7000000 54S 32754 139.9815  141.0994  -28.1137  -27.1188 
54JVR 399960 7100020 54S 32754 139.9899  141.0986  -27.2107  -26.2159 
54JVS 399960 7200040 54S 32754 139.9978  141.0978  -26.3077  -25.3128 
54JVT 399960 7300000 54S 32754 140.0054  141.097   -25.405   -24.4102 
54JWL 499980 6600040 54S 32754 140.9998  142.1587  -31.7232  -30.7275 
54JWM 499980 6700000 54S 32754 140.9998  142.1477  -30.8213  -29.8256 
54JWN 499980 6800020 54S 32754 140.9998  142.1372  -29.9187  -28.923  
54JWP 499980 6900040 54S 32754 140.9998  142.1272  -29.016   -28.0204 
54JWQ 499980 7000000 54S 32754 140.9998  142.1176  -28.1137  -27.1181 
54JWR 499980 7100020 54S 32754 140.9998  142.1085  -27.2108  -26.2152 
54JWS 499980 7200040 54S 32754 140.9998  142.0997  -26.3077  -25.3122 
54JWT 499980 7300000 54S 32754 140.9998  142.0914  -25.4051  -24.4096 
54JXL 600000 6600040 54S 32754 142.0445  143.2138  -31.7189  -30.714  
54JXM 600000 6700000 54S 32754 142.035   143.1929  -30.8171  -29.8126 
54JXN 600000 6800020 54S 32754 142.0259  143.1729  -29.9147  -28.9105 
54JXP 600000 6900040 54S 32754 142.0172  143.1537  -29.0121  -28.0083 
54JXQ 600000 7000000 54S 32754 142.0089  143.1354  -28.1099  -27.1065 
54JXR 600000 7100020 54S 32754 142.001   143.118   -27.2071  -26.2041 
54JXS 600000 7200040 54S 32754 141.9935  143.1013  -26.3042  -25.3015 
54JXT 600000 7300000 54S 32754 141.9863  143.0854  -25.4017  -24.3993 
54JYL 699960 6600040 54S 32754 143.0882  144.2674  -31.7058  -30.6922 
54JYM 699960 6700000 54S 32754 143.0692  144.2365  -30.8045  -29.7916 
54JYN 699960 6800020 54S 32754 143.051   144.207   -29.9025  -28.8903 
54JYP 699960 6900040 54S 32754 143.0337  144.1788  -29.0003  -27.9888 
54JYQ 699960 7000000 54S 32754 143.0171  144.1518  -28.0986  -27.0877 
54JYR 699960 7100020 54S 32754 143.0013  144.1261  -27.1962  -26.186  
54JYS 699960 7200040 54S 32754 142.9862  144.1015  -26.2937  -25.2841 
54JYT 699960 7300000 54S 32754 142.9719  144.0781  -25.3916  -24.3826 
54JZS 799980 7200040 54S 32754 143.9788  145.1012  -26.2762  -25.2601 
54JZT 799980 7300000 54S 32754 143.9573  145.0702  -25.3748  -24.3596 
54KTA 199980 7600000 54S 32754 138.0804  139.1613  -22.6847  -21.6781 
54KTB 199980 7700020 54S 32754 138.0991  139.1725  -21.7815  -20.7755 
54KTC 199980 7800040 54S 32754 138.1167  139.1831  -20.8783  -19.8728 
54KTD 199980 7900000 54S 32754 138.1335  139.1931  -19.9755  -18.9706 
54KTE 199980 8000020 54S 32754 138.1494  139.2026  -19.072   -18.0677 
54KTF 199980 8100040 54S 32754 138.1644  139.2115  -18.1685  -17.1647 
54KTG 199980 8200000 54S 32754 138.1785  139.2199  -17.2654  -16.2622 
54KTU 199980 7400020 54S 32754 138.0402  139.1372  -24.4901  -23.4823 
54KTV 199980 7500040 54S 32754 138.0608  139.1496  -23.5872  -22.58   
54KUA 300000 7600000 54S 32754 139.0532  140.128   -22.693   -21.6921 
54KUB 300000 7700020 54S 32754 139.0656  140.1333  -21.7895  -20.7889 
54KUC 300000 7800040 54S 32754 139.0774  140.1383  -20.8859  -19.8856 
54KUD 300000 7900000 54S 32754 139.0886  140.1431  -19.9827  -18.9828 
54KUE 300000 8000020 54S 32754 139.0992  140.1476  -19.0789  -18.0793 
54KUF 300000 8100040 54S 32754 139.1092  140.1518  -18.175   -17.1757 
54KUG 300000 8200000 54S 32754 139.1187  140.1558  -17.2716  -16.2726 
54KUU 300000 7400020 54S 32754 139.0264  140.1165  -24.4991  -23.4977 
54KUV 300000 7500040 54S 32754 139.0401  140.1224  -23.5958  -22.5947 
54KVA 399960 7600000 54S 32754 140.0261  141.095   -22.6954  -21.7006 
54KVB 399960 7700020 54S 32754 140.0323  141.0944  -21.7918  -20.797  
54KVC 399960 7800040 54S 32754 140.0382  141.0938  -20.888   -19.8933 
54KVD 399960 7900000 54S 32754 140.0438  141.0933  -19.9848  -18.9901 
54KVE 399960 8000020 54S 32754 140.0491  141.0928  -19.0809  -18.0862 
54KVF 399960 8100040 54S 32754 140.0541  141.0923  -18.1769  -17.1823 
54KVG 399960 8200000 54S 32754 140.0588  141.0918  -17.2734  -16.2788 
54KVU 399960 7400020 54S 32754 140.0126  141.0963  -24.5017  -23.5069 
54KVV 399960 7500040 54S 32754 140.0195  141.0957  -23.5983  -22.6035 
54KWA 499980 7600000 54S 32754 140.9998  142.0688  -22.6954  -21.7    
54KWB 499980 7700020 54S 32754 140.9998  142.0619  -21.7918  -20.7965 
54KWC 499980 7800040 54S 32754 140.9998  142.0554  -20.8881  -19.8928 
54KWD 499980 7900000 54S 32754 140.9998  142.0493  -19.9848  -18.9896 
54KWE 499980 8000020 54S 32754 140.9998  142.0435  -19.0809  -18.0857 
54KWF 499980 8100040 54S 32754 140.9998  142.038   -18.1769  -17.1818 
54KWG 499980 8200000 54S 32754 140.9998  142.0328  -17.2734  -16.2783 
54KWU 499980 7400020 54S 32754 140.9998  142.0835  -24.5018  -23.5063 
54KWV 499980 7500040 54S 32754 140.9998  142.0759  -23.5984  -22.6029 
54KXA 600000 7600000 54S 32754 141.9667  143.0421  -22.6924  -21.691  
54KXB 600000 7700020 54S 32754 141.9609  143.0291  -21.7889  -20.7879 
54KXC 600000 7800040 54S 32754 141.9553  143.0167  -20.8854  -19.8846 
54KXD 600000 7900000 54S 32754 141.95    143.005   -19.9822  -18.9818 
54KXE 600000 8000020 54S 32754 141.945   142.9939  -19.0785  -18.0783 
54KXF 600000 8100040 54S 32754 141.9403  142.9834  -18.1746  -17.1748 
54KXG 600000 8200000 54S 32754 141.9359  142.9735  -17.2712  -16.2717 
54KXU 600000 7400020 54S 32754 141.9794  143.0703  -24.4985  -23.4965 
54KXV 600000 7500040 54S 32754 141.9729  143.0559  -23.5953  -22.5935 
54KYA 699960 7600000 54S 32754 142.9328  144.0143  -22.6836  -21.6764 
54KYB 699960 7700020 54S 32754 142.9211  143.995   -21.7805  -20.7739 
54KYC 699960 7800040 54S 32754 142.9099  143.9768  -20.8773  -19.8713 
54KYD 699960 7900000 54S 32754 142.8994  143.9595  -19.9745  -18.9691 
54KYE 699960 8000020 54S 32754 142.8894  143.9431  -19.0711  -18.0663 
54KYF 699960 8100040 54S 32754 142.88    143.9276  -18.1676  -17.1634 
54KYG 699960 8200000 54S 32754 142.8712  143.913   -17.2646  -16.261  
54KYU 699960 7400020 54S 32754 142.9582  144.0558  -24.4889  -23.4805 
54KYV 699960 7500040 54S 32754 142.9452  144.0345  -23.586   -22.5782 
54KZA 799980 7600000 54S 32754 143.8988  144.986   -22.6688  -21.6562 
54KZB 799980 7700020 54S 32754 143.8812  144.9606  -21.7663  -20.7546 
54KZC 799980 7800040 54S 32754 143.8645  144.9365  -20.8638  -19.8529 
54KZD 799980 7900000 54S 32754 143.8487  144.9136  -19.9616  -18.9516 
54KZE 799980 8000020 54S 32754 143.8338  144.892   -19.0589  -18.0497 
54KZF 799980 8100040 54S 32754 143.8197  144.8715  -18.156   -17.1477 
54KZG 799980 8200000 54S 32754 143.8065  144.8522  -17.2536  -16.2461 
54KZU 799980 7400020 54S 32754 143.9368  145.0408  -24.4728  -23.4584 
54KZV 799980 7500040 54S 32754 143.9173  145.0127  -23.5706  -22.5571 
54LTH 199980 8300020 54S 32754 138.1919  139.2278  -16.3617  -15.3591 
54LTJ 199980 8400040 54S 32754 138.2044  139.2352  -15.4579  -14.4558 
54LTK 199980 8500000 54S 32754 138.2161  139.2421  -14.5546  -13.5531 
54LTL 199980 8600020 54S 32754 138.227   139.2485  -13.6507  -12.6497 
54LTM 199980 8700040 54S 32754 138.2372  139.2544  -12.7466  -11.7462 
54LTN 199980 8800000 54S 32754 138.2466  139.2599  -11.8431  -10.8433 
54LTP 199980 8900020 54S 32754 138.2553  139.2649  -10.939   -9.9397  
54LTQ 199980 9000040 54S 32754 138.2632  139.2694  -10.0348  -9.036   
54LTR 199980 9100000 54S 32754 138.2705  139.2735  -9.1311   -8.1329  
54LUH 300000 8300020 54S 32754 139.1276  140.1595  -16.3676  -15.3688 
54LUJ 300000 8400040 54S 32754 139.1359  140.163   -15.4634  -14.465  
54LUK 300000 8500000 54S 32754 139.1437  140.1663  -14.5598  -13.5616 
54LUL 300000 8600020 54S 32754 139.151   140.1693  -13.6555  -12.6576 
54LUM 300000 8700040 54S 32754 139.1578  140.1722  -12.7511  -11.7536 
54LUN 300000 8800000 54S 32754 139.1641  140.1748  -11.8473  -10.85   
54LUP 300000 8900020 54S 32754 139.1699  140.1771  -10.9428  -9.9459  
54LUQ 300000 9000040 54S 32754 139.1752  140.1793  -10.0383  -9.0417  
54LUR 300000 9100000 54S 32754 139.18    140.1812  -9.1343   -8.138   
54LVH 399960 8300020 54S 32754 140.0633  141.0914  -16.3692  -15.3746 
54LVJ 399960 8400040 54S 32754 140.0675  141.091   -15.465   -14.4705 
54LVK 399960 8500000 54S 32754 140.0714  141.0906  -14.5612  -13.5667 
54LVL 399960 8600020 54S 32754 140.075   141.0902  -13.6569  -12.6624 
54LVM 399960 8700040 54S 32754 140.0784  141.0899  -12.7524  -11.758  
54LVN 399960 8800000 54S 32754 140.0816  141.0896  -11.8485  -10.8541 
54LVP 399960 8900020 54S 32754 140.0845  141.0893  -10.9439  -9.9496  
54LVQ 399960 9000040 54S 32754 140.0871  141.0891  -10.0393  -9.0451  
54LVR 399960 9100000 54S 32754 140.0895  141.0888  -9.1352   -8.141   
54LWH 499980 8300020 54S 32754 140.9998  142.0279  -16.3692  -15.3742 
54LWJ 499980 8400040 54S 32754 140.9998  142.0233  -15.465   -14.4701 
54LWK 499980 8500000 54S 32754 140.9998  142.019   -14.5613  -13.5664 
54LWL 499980 8600020 54S 32754 140.9998  142.015   -13.6569  -12.6621 
54LWM 499980 8700040 54S 32754 140.9998  142.0113  -12.7524  -11.7577 
54LWN 499980 8800000 54S 32754 140.9998  142.0078  -11.8485  -10.8538 
54LWP 499980 8900020 54S 32754 140.9998  142.0047  -10.9439  -9.9494  
54LWQ 499980 9000040 54S 32754 140.9998  142.0018  -10.0393  -9.0448  
54LWR 499980 9100000 54S 32754 140.9998  141.9991  -9.1352   -8.1408  
54LXH 600000 8300020 54S 32754 141.9318  142.9641  -16.3672  -15.368  
54LXJ 600000 8400040 54S 32754 141.9279  142.9554  -15.4631  -14.4642 
54LXK 600000 8500000 54S 32754 141.9243  142.9472  -14.5594  -13.5609 
54LXL 600000 8600020 54S 32754 141.9209  142.9395  -13.6552  -12.657  
54LXM 600000 8700040 54S 32754 141.9178  142.9324  -12.7508  -11.753  
54LXN 600000 8800000 54S 32754 141.9149  142.9258  -11.847   -10.8495 
54LXP 600000 8900020 54S 32754 141.9123  142.9197  -10.9426  -9.9454  
54LXQ 600000 9000040 54S 32754 141.9099  142.9142  -10.0381  -9.0412  
54LXR 600000 9100000 54S 32754 141.9077  142.9091  -9.1341   -8.1376  
54LYH 699960 8300020 54S 32754 142.8629  143.8992  -16.3609  -15.3579 
54LYJ 699960 8400040 54S 32754 142.8551  143.8863  -15.4572  -14.4547 
54LYK 699960 8500000 54S 32754 142.8479  143.8742  -14.5539  -13.552  
54LYL 699960 8600020 54S 32754 142.8412  143.8629  -13.65    -12.6487 
54LYM 699960 8700040 54S 32754 142.8349  143.8524  -12.746   -11.7454 
54LYN 699960 8800000 54S 32754 142.8292  143.8427  -11.8425  -10.8424 
54LYP 699960 8900020 54S 32754 142.8239  143.8338  -10.9385  -9.9389  
54LYQ 699960 9000040 54S 32754 142.8192  143.8255  -10.0343  -9.0354  
54LYR 699960 9100000 54S 32754 142.8149  143.8181  -9.1306   -8.1323  
54LZH 799980 8300020 54S 32754 143.7941  144.834   -16.3505  -15.3439 
54LZJ 799980 8400040 54S 32754 143.7824  144.817   -15.4474  -14.4416 
54LZK 799980 8500000 54S 32754 143.7716  144.801   -14.5447  -13.5398 
54LZL 799980 8600020 54S 32754 143.7615  144.7861  -13.6414  -12.6373 
54LZM 799980 8700040 54S 32754 143.7521  144.7722  -12.738   -11.7348 
54LZN 799980 8800000 54S 32754 143.7435  144.7594  -11.8351  -10.8327 
54LZP 799980 8900020 54S 32754 143.7357  144.7476  -10.9316  -9.93    
54LZQ 799980 9000040 54S 32754 143.7285  144.7367  -10.028   -9.0273  
54LZR 799980 9100000 54S 32754 143.7221  144.7269  -9.1249   -8.125   
54MTA 199980 9600040 54S 32754 138.2961  139.2874  -4.6098   -3.6145  
54MTB 199980 9700000 54S 32754 138.2992  139.2889  -3.7059   -2.7111  
54MTC 199980 9800020 54S 32754 138.3016  139.2899  -2.8014   -1.8073  
54MTD 199980 9900040 54S 32754 138.3033  139.2906  -1.8969   -0.90336 
54MTE 199980 10000000 54S 32754 138.3044  139.2908  -0.99295  0        
54MTS 199980 9200020 54S 32754 138.277   139.2772  -8.2268   -7.2292  
54MTT 199980 9300040 54S 32754 138.2828  139.2804  -7.3225   -6.3254  
54MTU 199980 9400000 54S 32754 138.2879  139.2832  -6.4186   -5.4222  
54MTV 199980 9500020 54S 32754 138.2924  139.2855  -5.5142   -4.5183  
54MUA 300000 9600040 54S 32754 139.1972  140.1878  -4.6114   -3.6167  
54MUB 300000 9700000 54S 32754 139.1992  140.1885  -3.7072   -2.7128  
54MUC 300000 9800020 54S 32754 139.2008  140.189   -2.8024   -1.8084  
54MUD 300000 9900040 54S 32754 139.202   140.1893  -1.8976   -0.90392 
54MUE 300000 10000000 54S 32754 139.2027  140.1894  -0.99329  0        
54MUS 300000 9200020 54S 32754 139.1844  140.183   -8.2297   -7.2337  
54MUT 300000 9300040 54S 32754 139.1883  140.1845  -7.325    -6.3294  
54MUU 300000 9400000 54S 32754 139.1917  140.1858  -6.4209   -5.4255  
54MUV 300000 9500020 54S 32754 139.1946  140.1869  -5.5161   -4.5211  
54MVA 399960 9600040 54S 32754 140.0981  141.088   -4.6119   -3.6181  
54MVB 399960 9700000 54S 32754 140.0991  141.0879  -3.7075   -2.7138  
54MVC 399960 9800020 54S 32754 140.0999  141.0878  -2.8027   -1.8091  
54MVD 399960 9900040 54S 32754 140.1005  141.0878  -1.8978   -0.90426 
54MVE 399960 10000000 54S 32754 140.1009  141.0877  -0.99339  0        
54MVS 399960 9200020 54S 32754 140.0917  141.0886  -8.2305   -7.2364  
54MVT 399960 9300040 54S 32754 140.0937  141.0884  -7.3257   -6.3317  
54MVU 399960 9400000 54S 32754 140.0954  141.0883  -6.4215   -5.4276  
54MVV 399960 9500020 54S 32754 140.0968  141.0881  -5.5167   -4.5228  
54MWA 499980 9600040 54S 32754 140.9998  141.9897  -4.6119   -3.618   
54MWB 499980 9700000 54S 32754 140.9998  141.9886  -3.7075   -2.7138  
54MWC 499980 9800020 54S 32754 140.9998  141.9877  -2.8027   -1.809   
54MWD 499980 9900040 54S 32754 140.9998  141.9871  -1.8978   -0.90423 
54MWE 499980 10000000 54S 32754 140.9998  141.9867  -0.99339  0        
54MWS 499980 9200020 54S 32754 140.9998  141.9967  -8.2305   -7.2362  
54MWT 499980 9300040 54S 32754 140.9998  141.9946  -7.3258   -6.3316  
54MWU 499980 9400000 54S 32754 140.9998  141.9927  -6.4215   -5.4274  
54MWV 499980 9500020 54S 32754 140.9998  141.9911  -5.5167   -4.5227  
54MXA 600000 9600040 54S 32754 141.9004  142.8912  -4.6113   -3.6165  
